classifier,In taxon,Group,ratio,sample,dataset
rspc_R100,4342,O,0.0013026243590755146,S8,Assorted_Genomes_mbarc_225
rspc_R100,2066,O,0.0006198175408364057,S9,Assorted_Genomes_mbarc_225
rspc_R100,1461,P,0.00043831016879591607,S0,Assorted_Genomes_mbarc_225
rspc_R100,1271,P,0.00038131147747547204,S1,Assorted_Genomes_mbarc_225
rspc_R100,537,P,0.00016110451092630592,S2,Assorted_Genomes_mbarc_225
rspc_R100,1660,P,0.0004980140937988545,S3,Assorted_Genomes_mbarc_225
rspc_R100,1340,P,0.00040200968843349125,S4,Assorted_Genomes_mbarc_225
rspc_R100,4872,P,0.0014616365409135228,S5,Assorted_Genomes_mbarc_225
rspc_R100,2438,P,0.0007314165300135783,S6,Assorted_Genomes_mbarc_225
rspc_R100,823,P,0.00024690387639085933,S7,Assorted_Genomes_mbarc_225
rspc_R100,3004,P,0.0009012168527551465,S8,Assorted_Genomes_mbarc_225
rspc_R100,1206,P,0.0003618102392297702,S9,Assorted_Genomes_mbarc_225
rspc_R100,425,R,0.00012750295806862719,S0,Assorted_Genomes_mbarc_225
rspc_R100,29,R,8.700261877882525e-06,S1,Assorted_Genomes_mbarc_225
rspc_R100,36,R,1.0800302408467437e-05,S2,Assorted_Genomes_mbarc_225
rspc_R100,26,R,7.80022074624712e-06,S3,Assorted_Genomes_mbarc_225
rspc_R100,203,R,6.0901467725372185e-05,S4,Assorted_Genomes_mbarc_225
rspc_R100,191,R,5.730143253581339e-05,S5,Assorted_Genomes_mbarc_225
rspc_R100,140,R,4.200094922145241e-05,S6,Assorted_Genomes_mbarc_225
rspc_R100,38,R,1.140017898281003e-05,S7,Assorted_Genomes_mbarc_225
rspc_R100,129,R,3.870072370353326e-05,S8,Assorted_Genomes_mbarc_225
rspc_R100,518,R,0.00015540439794446183,S9,Assorted_Genomes_mbarc_225
rspc_R100,2910770,S,0.8732512594292188,S0,Assorted_Genomes_mbarc_225
rspc_R100,2973429,S,0.8920555508720812,S1,Assorted_Genomes_mbarc_225
rspc_R100,2876373,S,0.8629360622097418,S2,Assorted_Genomes_mbarc_225
rspc_R100,2935254,S,0.8806011210117246,S3,Assorted_Genomes_mbarc_225
rspc_R100,2874169,S,0.8622714807426859,S4,Assorted_Genomes_mbarc_225
rspc_R100,2015225,S,0.6045826145653641,S5,Assorted_Genomes_mbarc_225
rspc_R100,1764498,S,0.5293613635668166,S6,Assorted_Genomes_mbarc_225
rspc_R100,2847321,S,0.8542097110924641,S7,Assorted_Genomes_mbarc_225
rspc_R100,2417545,S,0.7252770626810722,S8,Assorted_Genomes_mbarc_225
rspc_R100,2938550,S,0.8815899489955565,S9,Assorted_Genomes_mbarc_225
rspc_R100,35356,U,0.010607046083469136,S0,Assorted_Genomes_mbarc_225
rspc_R100,60369,U,0.01811124514847897,S1,Assorted_Genomes_mbarc_225
rspc_R100,17134,U,0.0051403439296300295,S2,Assorted_Genomes_mbarc_225
rspc_R100,39851,U,0.011955638344565152,S3,Assorted_Genomes_mbarc_225
rspc_R100,66302,U,0.019891079375012936,S4,Assorted_Genomes_mbarc_225
rspc_R100,44583,U,0.01337523438085952,S5,Assorted_Genomes_mbarc_225
rspc_R100,63267,U,0.018980528959954494,S6,Assorted_Genomes_mbarc_225
rspc_R100,111428,U,0.0334289248341199,S7,Assorted_Genomes_mbarc_225
rspc_R100,30386,U,0.009115970468647764,S8,Assorted_Genomes_mbarc_225
rspc_R100,41375,U,0.012412851283691328,S9,Assorted_Genomes_mbarc_225
rspc_R10,5476,C,0.001642838113844241,S0,Assorted_Genomes_mbarc_225
rspc_R10,4265,C,0.0012795385141092747,S1,Assorted_Genomes_mbarc_225
rspc_R10,7383,C,0.0022149620189365303,S2,Assorted_Genomes_mbarc_225
rspc_R10,7097,C,0.0021291602552352233,S3,Assorted_Genomes_mbarc_225
rspc_R10,8159,C,0.0024477589909916828,S4,Assorted_Genomes_mbarc_225
rspc_R10,13029,C,0.003908797719942999,S5,Assorted_Genomes_mbarc_225
rspc_R10,5531,C,0.0016593375010275232,S6,Assorted_Genomes_mbarc_225
rspc_R10,6700,C,0.002010031557495453,S7,Assorted_Genomes_mbarc_225
rspc_R10,15574,C,0.004672287371773852,S8,Assorted_Genomes_mbarc_225
rspc_R10,4897,C,0.0014691415767066208,S9,Assorted_Genomes_mbarc_225
rspc_R10,7049,D,0.0021147490621782426,S0,Assorted_Genomes_mbarc_225
rspc_R10,5060,D,0.0015180456931753645,S1,Assorted_Genomes_mbarc_225
rspc_R10,8281,D,0.002484369562347746,S2,Assorted_Genomes_mbarc_225
rspc_R10,7423,D,0.0022269630230535523,S3,Assorted_Genomes_mbarc_225
rspc_R10,5919,D,0.0017757427954013692,S4,Assorted_Genomes_mbarc_225
rspc_R10,10964,D,0.0032892822320558014,S5,Assorted_Genomes_mbarc_225
rspc_R10,6937,D,0.0020811470339229666,S6,Assorted_Genomes_mbarc_225
rspc_R10,6720,D,0.002016031651696932,S7,Assorted_Genomes_mbarc_225
rspc_R10,9231,D,0.0027693517868784146,S8,Assorted_Genomes_mbarc_225
rspc_R10,7446,D,0.0022338632183290788,S9,Assorted_Genomes_mbarc_225
rspc_R10,313031,F,0.09391147874630691,S0,Assorted_Genomes_mbarc_225
rspc_R10,173107,F,0.05193366320326242,S1,Assorted_Genomes_mbarc_225
rspc_R10,396079,F,0.11882702715676038,S2,Assorted_Genomes_mbarc_225
rspc_R10,157161,F,0.04714963433465167,S3,Assorted_Genomes_mbarc_225
rspc_R10,109291,F,0.03278809019297365,S4,Assorted_Genomes_mbarc_225
rspc_R10,890121,F,0.26704297607440186,S5,Assorted_Genomes_mbarc_225
rspc_R10,111220,F,0.033366754088642404,S6,Assorted_Genomes_mbarc_225
rspc_R10,254200,F,0.07626119730079763,S7,Assorted_Genomes_mbarc_225
rspc_R10,269534,F,0.08086171211401653,S8,Assorted_Genomes_mbarc_225
rspc_R10,115098,F,0.034530377209675035,S9,Assorted_Genomes_mbarc_225
rspc_R10,319123,G,0.09573912114761063,S0,Assorted_Genomes_mbarc_225
rspc_R10,186449,G,0.05593638368514892,S1,Assorted_Genomes_mbarc_225
rspc_R10,72917,G,0.02187571251995056,S2,Assorted_Genomes_mbarc_225
rspc_R10,389374,G,0.11681550587881637,S3,Assorted_Genomes_mbarc_225
rspc_R10,495669,G,0.14870428377323894,S4,Assorted_Genomes_mbarc_225
rspc_R10,590637,G,0.17719552988824722,S5,Assorted_Genomes_mbarc_225
rspc_R10,1520261,G,0.45608860760253184,S6,Assorted_Genomes_mbarc_225
rspc_R10,195401,G,0.058621220353159545,S7,Assorted_Genomes_mbarc_225
rspc_R10,1185083,G,0.3555315484399558,S8,Assorted_Genomes_mbarc_225
rspc_R10,470996,G,0.141302798869208,S9,Assorted_Genomes_mbarc_225
rspc_R10,0,K,0.0,S0,Assorted_Genomes_mbarc_225
rspc_R10,0,K,0.0,S1,Assorted_Genomes_mbarc_225
rspc_R10,0,K,0.0,S2,Assorted_Genomes_mbarc_225
rspc_R10,0,K,0.0,S3,Assorted_Genomes_mbarc_225
rspc_R10,0,K,0.0,S4,Assorted_Genomes_mbarc_225
rspc_R10,0,K,0.0,S5,Assorted_Genomes_mbarc_225
rspc_R10,0,K,0.0,S6,Assorted_Genomes_mbarc_225
rspc_R10,0,K,0.0,S7,Assorted_Genomes_mbarc_225
rspc_R10,0,K,0.0,S8,Assorted_Genomes_mbarc_225
rspc_R10,0,K,0.0,S9,Assorted_Genomes_mbarc_225
rspc_R10,4333,O,0.0012999301583796743,S0,Assorted_Genomes_mbarc_225
rspc_R10,1872,O,0.0005616169046688305,S1,Assorted_Genomes_mbarc_225
rspc_R10,2185,O,0.0006555183545139264,S2,Assorted_Genomes_mbarc_225
rspc_R10,3307,O,0.0009921280772245856,S3,Assorted_Genomes_mbarc_225
rspc_R10,2469,O,0.0007407178513002163,S4,Assorted_Genomes_mbarc_225
rspc_R10,3506,O,0.0010518262956573914,S5,Assorted_Genomes_mbarc_225
rspc_R10,1824,O,0.0005472123669994942,S6,Assorted_Genomes_mbarc_225
rspc_R10,3386,O,0.0010158159483103885,S7,Assorted_Genomes_mbarc_225
rspc_R10,4321,O,0.0012963242412633116,S8,Assorted_Genomes_mbarc_225
rspc_R10,2866,O,0.0008598243330286247,S9,Assorted_Genomes_mbarc_225
rspc_R10,1478,P,0.00044341028711866113,S0,Assorted_Genomes_mbarc_225
rspc_R10,1322,P,0.0003966119380193344,S1,Assorted_Genomes_mbarc_225
rspc_R10,543,P,0.00016290456132771717,S2,Assorted_Genomes_mbarc_225
rspc_R10,1777,P,0.0005331150871569666,S3,Assorted_Genomes_mbarc_225
rspc_R10,1257,P,0.00037710908832902875,S4,Assorted_Genomes_mbarc_225
rspc_R10,4882,P,0.001464636615915398,S5,Assorted_Genomes_mbarc_225
rspc_R10,2500,P,0.0007500169503830787,S6,Assorted_Genomes_mbarc_225
rspc_R10,842,P,0.00025260396588226437,S7,Assorted_Genomes_mbarc_225
rspc_R10,3143,P,0.0009429176325597289,S8,Assorted_Genomes_mbarc_225
rspc_R10,2719,P,0.0008157230849633045,S9,Assorted_Genomes_mbarc_225
rspc_R10,413,R,0.0001239028745466895,S0,Assorted_Genomes_mbarc_225
rspc_R10,31,R,9.300279938426146e-06,S1,Assorted_Genomes_mbarc_225
rspc_R10,40,R,1.2000336009408264e-05,S2,Assorted_Genomes_mbarc_225
rspc_R10,23,R,6.9001952755262975e-06,S3,Assorted_Genomes_mbarc_225
rspc_R10,189,R,5.6701366502932723e-05,S4,Assorted_Genomes_mbarc_225
rspc_R10,190,R,5.700142503562589e-05,S5,Assorted_Genomes_mbarc_225
rspc_R10,140,R,4.200094922145241e-05,S6,Assorted_Genomes_mbarc_225
rspc_R10,40,R,1.2000188402957926e-05,S7,Assorted_Genomes_mbarc_225
rspc_R10,121,R,3.630067882269399e-05,S8,Assorted_Genomes_mbarc_225
rspc_R10,497,R,0.0001491042196494161,S9,Assorted_Genomes_mbarc_225
rspc_R10,2656136,S,0.7968592871354615,S0,Assorted_Genomes_mbarc_225
rspc_R10,2908501,S,0.8725765645545931,S1,Assorted_Genomes_mbarc_225
rspc_R10,2836855,S,0.851080330249247,S2,Assorted_Genomes_mbarc_225
rspc_R10,2744597,S,0.8234024022879848,S3,Assorted_Genomes_mbarc_225
rspc_R10,2700625,S,0.8102070259893264,S4,Assorted_Genomes_mbarc_225
rspc_R10,1785238,S,0.5355847896197405,S5,Assorted_Genomes_mbarc_225
rspc_R10,1636810,S,0.4910540978226108,S6,Assorted_Genomes_mbarc_225
rspc_R10,2766681,S,0.830017331272101,S7,Assorted_Genomes_mbarc_225
rspc_R10,1840563,S,0.5521792257515216,S8,Assorted_Genomes_mbarc_225
rspc_R10,2693770,S,0.8081538707545424,S9,Assorted_Genomes_mbarc_225
rspc_R10,26217,U,0.00786528247455341,S0,Assorted_Genomes_mbarc_225
rspc_R10,52626,U,0.015788275227084335,S1,Assorted_Genomes_mbarc_225
rspc_R10,8957,U,0.0026871752409067455,S2,Assorted_Genomes_mbarc_225
rspc_R10,22480,U,0.006744190860601355,S3,Assorted_Genomes_mbarc_225
rspc_R10,9675,U,0.0029025699519358416,S4,Assorted_Genomes_mbarc_225
rspc_R10,34683,U,0.010405160129003225,S5,Assorted_Genomes_mbarc_225
rspc_R10,48035,U,0.014410825684660473,S6,Assorted_Genomes_mbarc_225
rspc_R10,99311,U,0.029793767762153867,S7,Assorted_Genomes_mbarc_225
rspc_R10,5701,U,0.001710331983208086,S8,Assorted_Genomes_mbarc_225
rspc_R10,34950,U,0.01048529673389757,S9,Assorted_Genomes_mbarc_225
rspc_R1,5503,C,0.001650938301768601,S0,Assorted_Genomes_mbarc_225
rspc_R1,4017,C,0.0012051362746018654,S1,Assorted_Genomes_mbarc_225
rspc_R1,8090,C,0.002427067957902821,S2,Assorted_Genomes_mbarc_225
rspc_R1,7329,C,0.0021987622249709667,S3,Assorted_Genomes_mbarc_225
rspc_R1,7946,C,0.0023838574509645683,S4,Assorted_Genomes_mbarc_225
rspc_R1,12801,C,0.0038403960099002475,S5,Assorted_Genomes_mbarc_225
rspc_R1,5745,C,0.0017235389519803148,S6,Assorted_Genomes_mbarc_225
rspc_R1,5523,C,0.0016569260137384158,S7,Assorted_Genomes_mbarc_225
rspc_R1,14050,C,0.004215078821973971,S8,Assorted_Genomes_mbarc_225
rspc_R1,5292,C,0.001587644930351529,S9,Assorted_Genomes_mbarc_225
rspc_R1,10170,D,0.0030510707848422085,S0,Assorted_Genomes_mbarc_225
rspc_R1,7364,D,0.0022092664989216177,S1,Assorted_Genomes_mbarc_225
rspc_R1,10711,D,0.0032133899749192977,S2,Assorted_Genomes_mbarc_225
rspc_R1,10807,D,0.003242191754026639,S3,Assorted_Genomes_mbarc_225
rspc_R1,11751,D,0.003525384961777579,S4,Assorted_Genomes_mbarc_225
rspc_R1,17523,D,0.005257031425785644,S5,Assorted_Genomes_mbarc_225
rspc_R1,10295,D,0.003088569801677518,S6,Assorted_Genomes_mbarc_225
rspc_R1,11232,D,0.003369652903550586,S7,Assorted_Genomes_mbarc_225
rspc_R1,25498,D,0.007649543046454968,S8,Assorted_Genomes_mbarc_225
rspc_R1,11663,D,0.0034989990216723133,S9,Assorted_Genomes_mbarc_225
rspc_R1,350724,F,0.10521964109567342,S0,Assorted_Genomes_mbarc_225
rspc_R1,188897,F,0.05667080579125432,S1,Assorted_Genomes_mbarc_225
rspc_R1,403668,F,0.12110379090614537,S2,Assorted_Genomes_mbarc_225
rspc_R1,343484,F,0.1030481162616902,S3,Assorted_Genomes_mbarc_225
rspc_R1,264496,F,0.07935071235216769,S4,Assorted_Genomes_mbarc_225
rspc_R1,926180,F,0.2778609465236631,S5,Assorted_Genomes_mbarc_225
rspc_R1,116133,F,0.034840687399535226,S6,Assorted_Genomes_mbarc_225
rspc_R1,284088,F,0.08522773807548778,S7,Assorted_Genomes_mbarc_225
rspc_R1,302089,F,0.09062839475098185,S8,Assorted_Genomes_mbarc_225
rspc_R1,124142,F,0.03724365399540807,S9,Assorted_Genomes_mbarc_225
rspc_R1,869160,G,0.26075404949394826,S0,Assorted_Genomes_mbarc_225
rspc_R1,630460,G,0.18914369322516608,S1,Assorted_Genomes_mbarc_225
rspc_R1,1128364,G,0.33851867852299866,S2,Assorted_Genomes_mbarc_225
rspc_R1,1435890,G,0.43077919105110674,S3,Assorted_Genomes_mbarc_225
rspc_R1,1315523,G,0.3946664114605162,S4,Assorted_Genomes_mbarc_225
rspc_R1,1313249,G,0.39398454961374035,S5,Assorted_Genomes_mbarc_225
rspc_R1,2065404,G,0.6196352037556049,S6,Assorted_Genomes_mbarc_225
rspc_R1,774062,G,0.23222224588926046,S7,Assorted_Genomes_mbarc_225
rspc_R1,2041726,G,0.6125292542970554,S8,Assorted_Genomes_mbarc_225
rspc_R1,2199023,G,0.6597255702336376,S9,Assorted_Genomes_mbarc_225
rspc_R1,0,K,0.0,S0,Assorted_Genomes_mbarc_225
rspc_R1,0,K,0.0,S1,Assorted_Genomes_mbarc_225
rspc_R1,0,K,0.0,S2,Assorted_Genomes_mbarc_225
rspc_R1,0,K,0.0,S3,Assorted_Genomes_mbarc_225
rspc_R1,0,K,0.0,S4,Assorted_Genomes_mbarc_225
rspc_R1,0,K,0.0,S5,Assorted_Genomes_mbarc_225
rspc_R1,0,K,0.0,S6,Assorted_Genomes_mbarc_225
rspc_R1,0,K,0.0,S7,Assorted_Genomes_mbarc_225
rspc_R1,0,K,0.0,S8,Assorted_Genomes_mbarc_225
rspc_R1,0,K,0.0,S9,Assorted_Genomes_mbarc_225
rspc_R1,6053,O,0.0018159421298574127,S0,Assorted_Genomes_mbarc_225
rspc_R1,3129,O,0.0009387282557204972,S1,Assorted_Genomes_mbarc_225
rspc_R1,3726,O,0.0011178312992763798,S2,Assorted_Genomes_mbarc_225
rspc_R1,5295,O,0.0015885449558222498,S3,Assorted_Genomes_mbarc_225
rspc_R1,3760,O,0.0011280271854551694,S4,Assorted_Genomes_mbarc_225
rspc_R1,8194,O,0.0024582614565364135,S5,Assorted_Genomes_mbarc_225
rspc_R1,3016,O,0.0009048204489421461,S6,Assorted_Genomes_mbarc_225
rspc_R1,3913,O,0.0011739184305193592,S7,Assorted_Genomes_mbarc_225
rspc_R1,15472,O,0.004641686799543151,S8,Assorted_Genomes_mbarc_225
rspc_R1,6469,O,0.0019407549233643312,S9,Assorted_Genomes_mbarc_225
rspc_R1,2712,P,0.0008136188759579222,S0,Assorted_Genomes_mbarc_225
rspc_R1,2547,P,0.0007641230001023031,S1,Assorted_Genomes_mbarc_225
rspc_R1,8697,P,0.002609173056845592,S2,Assorted_Genomes_mbarc_225
rspc_R1,2246,P,0.000673819069079655,S3,Assorted_Genomes_mbarc_225
rspc_R1,1892,P,0.0005676136794896757,S4,Assorted_Genomes_mbarc_225
rspc_R1,5297,P,0.0015891397284932124,S5,Assorted_Genomes_mbarc_225
rspc_R1,3488,P,0.0010464236491744714,S6,Assorted_Genomes_mbarc_225
rspc_R1,2971,P,0.0008913139936297,S7,Assorted_Genomes_mbarc_225
rspc_R1,4681,P,0.0014043262609010787,S8,Assorted_Genomes_mbarc_225
rspc_R1,5505,P,0.0016515467387727073,S9,Assorted_Genomes_mbarc_225
rspc_R1,509,R,0.00015270354272219115,S0,Assorted_Genomes_mbarc_225
rspc_R1,470,R,0.00014100424422775124,S1,Assorted_Genomes_mbarc_225
rspc_R1,510,R,0.00015300428411995536,S2,Assorted_Genomes_mbarc_225
rspc_R1,179,R,5.370151975300901e-05,S3,Assorted_Genomes_mbarc_225
rspc_R1,285,R,8.550206059966046e-05,S4,Assorted_Genomes_mbarc_225
rspc_R1,1729,R,0.0005187129678241956,S5,Assorted_Genomes_mbarc_225
rspc_R1,891,R,0.0002673060411165292,S6,Assorted_Genomes_mbarc_225
rspc_R1,63,R,1.8900296734658734e-05,S7,Assorted_Genomes_mbarc_225
rspc_R1,172,R,5.1600964938044345e-05,S8,Assorted_Genomes_mbarc_225
rspc_R1,12583,R,0.0037750068326933652,S9,Assorted_Genomes_mbarc_225
rspc_R1,2071252,S,0.621390016248377,S0,Assorted_Genomes_mbarc_225
rspc_R1,2483595,S,0.7451009275379189,S1,Assorted_Genomes_mbarc_225
rspc_R1,1761069,S,0.528335493393815,S2,Assorted_Genomes_mbarc_225
rspc_R1,1517065,S,0.455132380246361,S3,Assorted_Genomes_mbarc_225
rspc_R1,1718927,S,0.5156905281417282,S4,Assorted_Genomes_mbarc_225
rspc_R1,1034554,S,0.3103739593489837,S5,Assorted_Genomes_mbarc_225
rspc_R1,1083661,S,0.325105647387631,S6,Assorted_Genomes_mbarc_225
rspc_R1,2244168,S,0.6732609701972321,S7,Assorted_Genomes_mbarc_225
rspc_R1,924069,S,0.2772258841240331,S8,Assorted_Genomes_mbarc_225
rspc_R1,939201,S,0.2817682740421554,S9,Assorted_Genomes_mbarc_225
rspc_R1,17173,U,0.005152019526853023,S0,Assorted_Genomes_mbarc_225
rspc_R1,12754,U,0.00382631517208668,S1,Assorted_Genomes_mbarc_225
rspc_R1,8405,U,0.0025215706039769113,S2,Assorted_Genomes_mbarc_225
rspc_R1,10944,U,0.0032832929171895567,S3,Assorted_Genomes_mbarc_225
rspc_R1,8673,U,0.002601962707301246,S4,Assorted_Genomes_mbarc_225
rspc_R1,13723,U,0.004117002925073126,S5,Assorted_Genomes_mbarc_225
rspc_R1,44625,U,0.013387802564337954,S6,Assorted_Genomes_mbarc_225
rspc_R1,7261,U,0.0021783341998469377,S7,Assorted_Genomes_mbarc_225
rspc_R1,5514,U,0.001654230934118468,S8,Assorted_Genomes_mbarc_225
rspc_R1,29361,U,0.008808549281944678,S9,Assorted_Genomes_mbarc_225
std_1-step,10075,C,0.0030225701236268683,S0,Assorted_Genomes_mbarc_225
std_1-step,7442,C,0.0022326672032828188,S1,Assorted_Genomes_mbarc_225
std_1-step,13365,C,0.004009612269143536,S2,Assorted_Genomes_mbarc_225
std_1-step,13817,C,0.004145217309649863,S3,Assorted_Genomes_mbarc_225
std_1-step,21305,C,0.006391654038862336,S4,Assorted_Genomes_mbarc_225
std_1-step,20207,C,0.006062251556288908,S5,Assorted_Genomes_mbarc_225
std_1-step,11256,C,0.0033768763174047735,S6,Assorted_Genomes_mbarc_225
std_1-step,12684,C,0.0038052597425779584,S7,Assorted_Genomes_mbarc_225
std_1-step,49797,C,0.014939379366394152,S8,Assorted_Genomes_mbarc_225
std_1-step,25852,C,0.007755819489691558,S9,Assorted_Genomes_mbarc_225
std_1-step,7948,D,0.002384455319363409,S0,Assorted_Genomes_mbarc_225
std_1-step,5550,D,0.001665050118008552,S1,Assorted_Genomes_mbarc_225
std_1-step,5891,D,0.001767349485785602,S2,Assorted_Genomes_mbarc_225
std_1-step,8024,D,0.002407268125687957,S3,Assorted_Genomes_mbarc_225
std_1-step,7546,D,0.0022638545588948692,S4,Assorted_Genomes_mbarc_225
std_1-step,12242,D,0.0036726918172954323,S5,Assorted_Genomes_mbarc_225
std_1-step,6527,D,0.0019581442540601416,S6,Assorted_Genomes_mbarc_225
std_1-step,9047,D,0.002714142612039009,S7,Assorted_Genomes_mbarc_225
std_1-step,13817,D,0.004145177514819527,S8,Assorted_Genomes_mbarc_225
std_1-step,10418,D,0.0031254884513231725,S9,Assorted_Genomes_mbarc_225
std_1-step,352395,F,0.10572095272610324,S0,Assorted_Genomes_mbarc_225
std_1-step,206971,F,0.06209316900438703,S1,Assorted_Genomes_mbarc_225
std_1-step,407150,F,0.12214842015576437,S2,Assorted_Genomes_mbarc_225
std_1-step,301367,F,0.0904126586782406,S3,Assorted_Genomes_mbarc_225
std_1-step,238092,F,0.07142932144664686,S4,Assorted_Genomes_mbarc_225
std_1-step,907257,F,0.27218390459761493,S5,Assorted_Genomes_mbarc_225
std_1-step,150164,F,0.04505021813492985,S6,Assorted_Genomes_mbarc_225
std_1-step,291968,F,0.0875917751908705,S7,Assorted_Genomes_mbarc_225
std_1-step,304367,F,0.09131180753080083,S8,Assorted_Genomes_mbarc_225
std_1-step,138073,F,0.041423072272945324,S9,Assorted_Genomes_mbarc_225
std_1-step,791401,G,0.23742580827875207,S0,Assorted_Genomes_mbarc_225
std_1-step,769457,G,0.230844048405857,S1,Assorted_Genomes_mbarc_225
std_1-step,1138366,G,0.3415193625421512,S2,Assorted_Genomes_mbarc_225
std_1-step,1303053,G,0.3909269632330595,S3,Assorted_Genomes_mbarc_225
std_1-step,1331990,G,0.3996066305197955,S4,Assorted_Genomes_mbarc_225
std_1-step,1244606,G,0.37339113477836944,S5,Assorted_Genomes_mbarc_225
std_1-step,1881299,G,0.5644024554954942,S6,Assorted_Genomes_mbarc_225
std_1-step,772445,G,0.23173713827307088,S7,Assorted_Genomes_mbarc_225
std_1-step,1976824,G,0.5930582901900265,S8,Assorted_Genomes_mbarc_225
std_1-step,1899477,G,0.5698592270161246,S9,Assorted_Genomes_mbarc_225
std_1-step,0,K,0.0,S0,Assorted_Genomes_mbarc_225
std_1-step,0,K,0.0,S1,Assorted_Genomes_mbarc_225
std_1-step,0,K,0.0,S2,Assorted_Genomes_mbarc_225
std_1-step,0,K,0.0,S3,Assorted_Genomes_mbarc_225
std_1-step,0,K,0.0,S4,Assorted_Genomes_mbarc_225
std_1-step,0,K,0.0,S5,Assorted_Genomes_mbarc_225
std_1-step,0,K,0.0,S6,Assorted_Genomes_mbarc_225
std_1-step,0,K,0.0,S7,Assorted_Genomes_mbarc_225
std_1-step,0,K,0.0,S8,Assorted_Genomes_mbarc_225
std_1-step,0,K,0.0,S9,Assorted_Genomes_mbarc_225
std_1-step,21908,O,0.006572552483217611,S0,Assorted_Genomes_mbarc_225
std_1-step,16045,O,0.00481364489071121,S1,Assorted_Genomes_mbarc_225
